PermitType,PermitTypeDesc,PermitNum,PermitClass,WorkClass,Condominium,ProjectName,Description,TCAD_ID,PropertyLegalDescription,AppliedDate,IssuedDate,DayIssued,CalendarYearIssued,FiscalYearIssued,IssuedInLast30Days,IssuanceMethod,StatusCurrent,ExpiresDate,CompletedDate,TotalExistingBldgSQFT,RemodelRepairSQFT,TotalNewAddSQFT,TotalValuationRemodel,TotalJobValuation,NumberOfFloors,HousingUnits,BuildingValuation,BuildingValuationRemodel,ElectricalValuation,ElectricalValuationRemodel,MechanicalValuation,MechanicalValuationRemodel,PlumbingValuation,PlumbingValuationRemodel,MedGasValuation,MedGasValuationRemodel,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,CouncilDistrict,Jurisdiction,Link,ProjectID,Latitude,Longitude,Location
EP,Electrical Permit,2017-096756 EP,C-1000 Commercial Remodel,Remodel,No,8201 N FM 620 RD,Interior and Exterior Remodel to Retail Shell Bldg,0159370251,LOT 1 BLK A ROCK HARBOUR RETAIL CENTER,2017/06/14,2017/12/28,THURSDAY,2017,2018,Yes,Permit Center,Active,2018/05/12,,,150000,,,,1,1,,,,$250000.00,,,,,,,8201 N FM 620 RD,AUSTIN,TX,78726,6,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11767997,11767997,30.41748929,-97.84572501,"(30.41748929, -97.84572501)"
PP,Plumbing Permit,2017-096437 PP,Residential,Repair,No,4400 SHOALWOOD AVE,Cap off water and wastewater taps for demo,0223020307,LOT 12 BLK 19 ROSEDALE E,2017/06/06,2017/12/26,TUESDAY,2017,2018,Yes,Permit Center,Final,2017/12/27,2017/12/27,,1130,,,,1,1,,,,,,,,$500.00,,,4400 SHOALWOOD AVE,AUSTIN,TX,78756,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11767644,11767644,30.31597578,-97.74608536,"(30.31597578, -97.74608536)"
EP,Electrical Permit,2017-095646 EP,Sign Permit,Freestanding,No,5301 E OLTORF ST,installation of new address cabinet w multi tenant sign,0312080101,LOT 6 BLK A UNIVERSITY BUSINESS PARK,2017/08/03,2017/12/27,WEDNESDAY,2017,2018,Yes,Permit Center,Active,2018/06/25,,,,,,,,,,,,$500.00,,,,,,,5301 E OLTORF ST,AUSTIN,TX,78741,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11766572,11766572,30.22009671,-97.72090154,"(30.22009671, -97.72090154)"
MP,Mechanical Permit,2017-086511 MP,R- 103 Two Family Bldgs,New,No,3905 CLAWSON RD UNIT 11,New 2story Duplex Condominium Residence with attached garages covered porches DUPLEX CONDOMINIUM RESIDENCE,0406090234,10385 AC OF LOT 30A RESUB OF LTS 2930 BANISTER HEIGHTS,2017/06/14,2017/12/27,WEDNESDAY,2017,2018,Yes,Permit Center,Active,2018/06/19,,,,5667,,,2,2,,,,,,,,,,,3905 CLAWSON RD UNIT 11,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11755999,11755999,30.23221306,-97.78166863,"(30.23221306, -97.78166863)"
MP,Mechanical Permit,2017-086466 MP,R- 101 Single Family Houses,New,No,2300 HERMIA ST,New 2story Condominium Residence with attached garage covered porch  CONDOMINIUM RESIDENCE,0311160401,,2017/06/28,2017/12/27,WEDNESDAY,2017,2018,Yes,Permit Center,Active,2018/06/04,,,,2385,,,2,1,,,,,,,,,,,2300 HERMIA ST,AUSTIN,TX,78741,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11755928,11755928,30.21683896,-97.69961965,"(30.21683896, -97.69961965)"
MP,Mechanical Permit,2017-083067 MP,R- 101 Single Family Houses,New,No,1802 ELTON LN,New 45 2story singlefamily residence attached garage covered entry porch and patio,0115041302,LOT 23  N 275 FT LOT 22 TARRY TOWN PLACE,2017/05/08,2017/12/27,WEDNESDAY,2017,2018,Yes,Permit Center,Active,2018/04/22,,,,4605,,,2,1,,,,,,,,,,,1802 ELTON LN,AUSTIN,TX,78703,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11751975,11751975,30.29223997,-97.7672714,"(30.29223997, -97.7672714)"
MP,Mechanical Permit,2017-071778 MP,R- 101 Single Family Houses,New,No,11000 PACK WAGON TRL,New 2story singlefamily residence attached garage covered entry porch and patio  PRODUCTION BUILDER REG FEE,0239330721,LOT 31 BLK UU PIONEER CROSSING EAST SEC 3A,2017/05/16,2017/12/27,WEDNESDAY,2017,2018,Yes,Permit Center,Active,2018/05/15,,,,2997,,,2,1,,,,,,,,,,,11000 PACK WAGON TRL,AUSTIN,TX,78754,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11738606,11738606,30.35580797,-97.64389249,"(30.35580797, -97.64389249)"
DS,Driveway / Sidewalks,2017-068023 DS,"Res. Driveway, Curb, Gutter",Modification,,4005 KNOLLWOOD DR,Estimated Start Date 012018Demo existing driveway approach to relocate  Construct new 13' driveway approach in new location  Close previous curb cut with 65 LF of new CG  Sidewalk fee paid in lieu of construction  Shall meet all city standardsnmtnew 545 two story sf res with attached garage,0137050801,LOT 16 BLK H NORTHWEST HILLS SEC 6,2017/04/26,2017/12/27,WEDNESDAY,2017,2018,Yes,Permit Center,Active,2018/06/16,,,,,,,,,,,,,,,,,,,4005 KNOLLWOOD DR,AUSTIN,TX,78731,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11734067,11734067,30.35463698,-97.76714636,"(30.35463698, -97.76714636)"
MP,Mechanical Permit,2017-066747 MP,C- 328 Commercial Other Nonresident Bldg,New,No,3218 GONZALES ST BLDG TEAL,New Construction of Multi Family Teal Building,0204140408,LOT 12 LOT 26  S135 OF LOT 1 RESUB OF LT 36 BLK 3 LATTIMORE SUBD ACR 3002 OLT 28 DIV D,2016/08/31,2017/12/28,THURSDAY,2017,2018,Yes,Permit Center,Active,2018/05/29,,,,456,,,1,1,,,,,$4560.00,,,,,,3218 GONZALES ST BLDG TEAL,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11732596,11732596,30.25870601,-97.70463032,"(30.25870601, -97.70463032)"
MP,Mechanical Permit,2017-066746 MP,C- 105 Five or More Family Bldgs,New,No,3218 GONZALES ST BLDG 2,New Construction of Multi Family,0204140408,LOT 12 LOT 26  S135 OF LOT 1 RESUB OF LT 36 BLK 3 LATTIMORE SUBD ACR 3002 OLT 28 DIV D,2016/08/31,2017/12/28,THURSDAY,2017,2018,Yes,Permit Center,Active,2018/05/29,,,,13824,,,3,7,,,,,$67484.00,,,,,,3218 GONZALES ST BLDG 2,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11732593,11732593,30.25870601,-97.70463032,"(30.25870601, -97.70463032)"
MP,Mechanical Permit,2017-066745 MP,C- 105 Five or More Family Bldgs,New,No,3218 GONZALES ST BLDG 1E,New Construction of Multi Family,0204140408,LOT 12 LOT 26  S135 OF LOT 1 RESUB OF LT 36 BLK 3 LATTIMORE SUBD ACR 3002 OLT 28 DIV D,2016/08/31,2017/12/28,THURSDAY,2017,2018,Yes,Permit Center,Active,2018/05/29,,,,49864,,,4,52,,,,,$339286.00,,,,,,3218 GONZALES ST BLDG 1E,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11732590,11732590,30.25870601,-97.70463032,"(30.25870601, -97.70463032)"
MP,Mechanical Permit,2017-066744 MP,C- 105 Five or More Family Bldgs,New,No,3218 GONZALES ST BLDG 1D,New Construction of Multi Family,0204140408,LOT 12 LOT 26  S135 OF LOT 1 RESUB OF LT 36 BLK 3 LATTIMORE SUBD ACR 3002 OLT 28 DIV D,2016/08/31,2017/12/28,THURSDAY,2017,2018,Yes,Permit Center,Active,2018/05/29,,,,64473,,,4,58,,,,,$437458.00,,,,,,3218 GONZALES ST BLDG 1D,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11732587,11732587,30.25870601,-97.70463032,"(30.25870601, -97.70463032)"
MP,Mechanical Permit,2017-066743 MP,C- 105 Five or More Family Bldgs,New,No,3218 GONZALES ST BLDG 1C,New Construction of Multi Family contains Outdoor Living,0204140408,LOT 12 LOT 26  S135 OF LOT 1 RESUB OF LT 36 BLK 3 LATTIMORE SUBD ACR 3002 OLT 28 DIV D,2016/08/31,2017/12/28,THURSDAY,2017,2018,Yes,Permit Center,Active,2018/05/29,,,,51884,,,4,54,,,,,$352860.00,,,,,,3218 GONZALES ST BLDG 1C,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11732584,11732584,30.25870601,-97.70463032,"(30.25870601, -97.70463032)"
MP,Mechanical Permit,2017-066742 MP,C- 105 Five or More Family Bldgs,New,No,3218 GONZALES ST BLDG 1B,New Construction of Multi Family,0204140408,LOT 12 LOT 26  S135 OF LOT 1 RESUB OF LT 36 BLK 3 LATTIMORE SUBD ACR 3002 OLT 28 DIV D,2016/08/31,2017/12/28,THURSDAY,2017,2018,Yes,Permit Center,Active,2018/05/29,,,,50160,,,4,52,,,,,$341275.00,,,,,,3218 GONZALES ST BLDG 1B,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11732581,11732581,30.25870601,-97.70463032,"(30.25870601, -97.70463032)"
MP,Mechanical Permit,2017-066741 MP,C- 105 Five or More Family Bldgs,New,No,3218 GONZALES ST BLDG 1A,New Construction of Multi Family including Clubhouse and Sky Lounge,0204140408,LOT 12 LOT 26  S135 OF LOT 1 RESUB OF LT 36 BLK 3 LATTIMORE SUBD ACR 3002 OLT 28 DIV D,2016/08/31,2017/12/28,THURSDAY,2017,2018,Yes,Permit Center,Active,2018/05/29,,,,110407,,,4,87,,,,,$756422.00,,,,,,3218 GONZALES ST BLDG 1A,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11732578,11732578,30.25870601,-97.70463032,"(30.25870601, -97.70463032)"
MP,Mechanical Permit,2017-061313 MP,R- 102 Secondary Apartment,New,No,1709 S 6TH ST,new 215 2 story secondary apt,0400041509,LOT 13 BLK 2 BOULDIN ADDN NORTH EXTENSION,2017/04/12,2017/12/27,WEDNESDAY,2017,2018,Yes,Permit Center,Active,2018/05/06,,,,968,,,2,1,,,,,,,,,,,1709 S 6TH ST,AUSTIN,TX,78704,9,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11726109,11726109,30.24996079,-97.76213515,"(30.24996079, -97.76213515)"
MP,Mechanical Permit,2017-056545 MP,R- 101 Single Family Houses,New,No,11901 DEERING PL,New 1story Condominium Residence with attached garage covered porch and patiosCONDOMINIUM RESIDENCE,0167370601,,2017/05/03,2017/12/27,WEDNESDAY,2017,2018,Yes,Permit Center,Active,2018/05/29,,,,2702,,,1,1,,,,,,,,,,,11901 DEERING PL,AUSTIN,TX,78726,6,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11720385,11720385,30.43495661,-97.84105599,"(30.43495661, -97.84105599)"
MP,Mechanical Permit,2017-054174 MP,C- 105 Five or More Family Bldgs,New,No,3215 GONZALES ST,NEW CONTRUCTION OF APARTMENT UNITS,0202140403,N 10039FT OF LOT 78 BLK 1 OLT 18 DIV A EDEN ACRES,2016/10/04,2017/12/28,THURSDAY,2017,2018,Yes,Permit Center,Active,2018/05/05,,,,15296,,,3,12,,,,,$50321.00,,,,,,3215 GONZALES ST,AUSTIN,TX,78702,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11717515,11717515,30.25832569,-97.70459316,"(30.25832569, -97.70459316)"
BP,Building Permit,2017-159915 BP,R- 435 Renovations/Remodel,Repair,No,7009 WINDRIFT WAY,Repair existing foundation on sfr,0419160606,LOT 12 BLK J CARRELL OAKS SEC 2,2017/12/27,2017/12/28,THURSDAY,2017,2018,Yes,Permit Center,Active,2018/06/26,,,100,,$3550.00,$4800.00,1,1,,$3550.00,,$0.00,,$0.00,,$0.00,,,7009 WINDRIFT WAY,AUSTIN,TX,78745,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842983,11842983,30.19776904,-97.79915649,"(30.19776904, -97.79915649)"
PP,Plumbing Permit,2017-159862 PP,Residential,Repair,No,12121 WINDY RIDGE RD,Replace tank with tankless propane unit,0172280101,LOT 7 PAINTED BUNTING SUBD,2017/12/26,2017/12/29,FRIDAY,2017,2018,Yes,Permit Center,Active,2018/06/27,,,0,,,,0,1,,,,,,,,$5000.00,,,12121 WINDY RIDGE RD,AUSTIN,TX,78726,6,AUSTIN LTD,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842930,11842930,30.44889626,-97.83658461,"(30.44889626, -97.83658461)"
PP,Plumbing Permit,2017-159858 PP,Residential,Change Out,No,8006 BOUNTY TRL,Replacement of an existing water heater,0414360614,LOT 4 BLK Q VILLAGE AT WESTERN OAKS VIII AMENDED PLAT,2017/12/26,2017/12/27,WEDNESDAY,2017,2018,Yes,Permit Center,Active,2018/06/25,,,,,,,,,,,,,,,,$3000.00,,,8006 BOUNTY TRL,AUSTIN,TX,78749,8,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842926,11842926,30.21743031,-97.87002988,"(30.21743031, -97.87002988)"
PP,Plumbing Permit,2017-159855 PP,Residential,Change Out,No,500 WOLVERTON DR,Replacement of an existing water heater,0414030441,LOT 15 BLK E GREENWOOD HILLS SEC 6,2017/12/26,2017/12/29,FRIDAY,2017,2018,Yes,Permit Center,Active,2018/06/27,,,,,,,,,,,,,,,,$2572.00,,,500 WOLVERTON DR,AUSTIN,TX,78745,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842923,11842923,30.21097485,-97.76445534,"(30.21097485, -97.76445534)"
PP,Plumbing Permit,2017-159854 PP,Residential,Change Out,No,12404 BURLYWOOD TRL,Replacement of an existing water heater,R062167,DEERBROOK VILLAGE BLOCK C LOT 20,2017/12/26,2017/12/29,FRIDAY,2017,2018,Yes,Permit Center,Active,2018/06/27,,,,,,,,,,,,,,,,$2232.00,,,12404 BURLYWOOD TRL,AUSTIN,TX,78750,6,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842922,11842922,30.462204,-97.8064501,"(30.462204, -97.8064501)"
PP,Plumbing Permit,2017-159853 PP,Residential,Change Out,No,3204 AZTEC FALL CV,Replacement of an existing water heater,0125110737,LOT 4 BLK A WESTVIEW ON LAKE AUSTIN PHS B,2017/12/26,2017/12/29,FRIDAY,2017,2018,Yes,Permit Center,Active,2018/06/27,,,,,,,,,,,,,,,,$4680.00,,,3204 AZTEC FALL CV,AUSTIN,TX,78746,,AUSTIN 2 MILE ETJ,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842921,11842921,30.32084026,-97.78877851,"(30.32084026, -97.78877851)"
MP,Mechanical Permit,2017-159842 MP,Residential,Change Out,No,2200 BORDLEY DR,Replacement of complete existing central heat and air system with or without duct work,0426211021,LOT 18 BLK C TANGLEWOOD FOREST SEC 1,2017/12/26,2017/12/27,WEDNESDAY,2017,2018,Yes,Permit Center,Active,2018/06/25,,,,,,,,,,,,,,$8600.00,,,,,2200 BORDLEY DR,AUSTIN,TX,78748,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842910,11842910,30.18055381,-97.82310628,"(30.18055381, -97.82310628)"
PP,Plumbing Permit,2017-159837 PP,Residential,Change Out,No,11607 BIG TRL,Replacement of an existing water heater,0259020505,LOT 3 BLK N RESUB MESA PARK SEC 4,2017/12/26,2017/12/27,WEDNESDAY,2017,2018,Yes,Permit Center,Active,2018/06/25,,,,,,,,,,,,,,,,$1000.00,,,11607 BIG TRL,AUSTIN,TX,78759,6,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842905,11842905,30.41239996,-97.73994018,"(30.41239996, -97.73994018)"
PP,Plumbing Permit,2017-159834 PP,Residential,Change Out,No,5400 WESTERN HILLS DR,Replacement of an existing water heater,0132050606,LOT 7 BLK J HIGHLAND PARK WEST SEC 4 ABS 7 CHAMBERS T J ACR 413,2017/12/26,2017/12/27,WEDNESDAY,2017,2018,Yes,Permit Center,Active,2018/06/25,,,,,,,,,,,,,,,,$1000.00,,,5400 WESTERN HILLS DR,AUSTIN,TX,78731,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842902,11842902,30.33896417,-97.76474122,"(30.33896417, -97.76474122)"
PP,Plumbing Permit,2017-159831 PP,Residential,Change Out,No,2915 WINDCLIFF WAY,Replacement of an existing water heater,0436301105,LOT 3 BLK F SOUTHLAND OAKS SEC 4 PHS D,2017/12/26,2017/12/28,THURSDAY,2017,2018,Yes,Permit Center,Active,2018/06/26,,,,,,,,,,,,,,,,$900.00,,,2915 WINDCLIFF WAY,AUSTIN,TX,78748,8,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842899,11842899,30.15722635,-97.85317034,"(30.15722635, -97.85317034)"
PP,Plumbing Permit,2017-159829 PP,Commercial,Repair,No,5400 W PARMER LN BLDG 14 UNIT 1414,REPAIR BROKEN MAIN SEWER LINE ON BLDG 14 UNIT 1414 GATE CODE 4231,0268031101,LOT 1 BLK A LODGE AT WALNUT CREEK PHS I THE,2017/12/26,2017/12/27,WEDNESDAY,2017,2018,Yes,Permit Center,Active,2018/06/25,,,,,,,0,,,,,,,,$0.00,$6000.00,,,5400 W PARMER LN BLDG 14 UNIT 1414,AUSTIN,TX,78727,6,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842897,11842897,30.43642703,-97.73341209,"(30.43642703, -97.73341209)"
PP,Plumbing Permit,2017-159821 PP,Residential,Repair,No,5405 BASSWOOD LN,REPLACE ENTIRE SEWER LINE FROM HOUSE TO NEW CITY CLEAN OUTS,0217221403,LOT 3 BLK L PRESWYCK HILLS SEC 4,2017/12/26,2017/12/27,WEDNESDAY,2017,2018,Yes,Permit Center,Active,2018/06/26,,,40,,,,1,1,,,,,,,,$6000.00,,,5405 BASSWOOD LN,AUSTIN,TX,78723,1,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842889,11842889,30.29789353,-97.67544283,"(30.29789353, -97.67544283)"
PP,Plumbing Permit,2017-159820 PP,Residential,Repair,No,6708 LEXINGTON RD,replace sewer line in yard from the house to the city tap,0235010323,LOT 6 BLK D ALLANDALE TERRACE SEC 2 PHS 4,2017/12/26,2017/12/27,WEDNESDAY,2017,2018,Yes,Permit Center,Active,2018/06/27,,,2186,,,,0,1,,,,,,,,$5000.00,,,6708 LEXINGTON RD,AUSTIN,TX,78757,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842888,11842888,30.34902478,-97.74735533,"(30.34902478, -97.74735533)"
PP,Plumbing Permit,2017-159800 PP,Residential,Change Out,No,6803 THORNCLIFFE DR,Replacement of an existing water heater,0137021105,LOT 12 BLK A RESUB OF LOT 3 NORTHWEST HILLS SEC 14C,2017/12/26,2017/12/27,WEDNESDAY,2017,2018,Yes,Permit Center,Active,2018/06/25,,,,,,,,,,,,,,,,$1500.00,,,6803 THORNCLIFFE DR,AUSTIN,TX,78731,10,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842868,11842868,30.35154589,-97.75878989,"(30.35154589, -97.75878989)"
MP,Mechanical Permit,2017-159797 MP,Residential,Change Out,No,5606 SHOALWOOD AVE,Replacement of complete existing central heat and air system with or without duct work,0230020210,N50FT OF LOT 8 BLK 5 SHOALMONT ADDN RESUB,2017/12/26,2017/12/29,FRIDAY,2017,2018,Yes,Permit Center,Active,2018/06/27,,,,,,,,,,,,,,$6960.00,,,,,5606 SHOALWOOD AVE,AUSTIN,TX,78756,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842865,11842865,30.33219552,-97.74327242,"(30.33219552, -97.74327242)"
MP,Mechanical Permit,2017-159794 MP,Residential,Change Out,No,10703 LAMBERT CIR,Replacement or addition to an existing unit of up to four supply or return duct runs,0249150212,LOT 2 BLK A LAMBERT PARK,2017/12/26,2017/12/27,WEDNESDAY,2017,2018,Yes,Permit Center,Active,2018/06/25,,,,,,,,,,,,,,$5173.00,,,,,10703 LAMBERT CIR,AUSTIN,TX,78758,4,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842862,11842862,30.38187213,-97.70110459,"(30.38187213, -97.70110459)"
EP,Electrical Permit,2017-159764 EP,Residential,Special Inspections Program,No,2209 THORNTON RD UNIT B,Drake Tyler EV Charging Station Installation Not a part of the EV360 Program,0401060335,LOT 18B BLK 1 FREDERICKSBURG ROAD ACRES RESUB OF LOT 18 BLK 1,2017/12/22,2017/12/29,FRIDAY,2017,2018,Yes,Permit Center,Active,2018/06/27,,,,,,,,,,,,$350.00,,,,,,,2209 THORNTON RD UNIT B,AUSTIN,TX,78704,5,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842832,11842832,30.24553943,-97.77125251,"(30.24553943, -97.77125251)"
BP,Building Permit,2017-159713 BP,R- 101 Single Family Houses,New,Yes,13805 ZINK BND,New 3  story Condominium Residence with attached garage and covered porch  CONDOMINIUM RESIDENCE,R538929,,2017/12/08,2017/12/28,THURSDAY,2017,2018,Yes,Permit Center,Active,2018/06/26,,,,2751,,$0.00,3,1,,,,,,,,,,,13805 ZINK BND,AUSTIN,TX,78717,6,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842778,11842778,30.4772119,-97.78193953,"(30.4772119, -97.78193953)"
PP,Plumbing Permit,2017-159711 PP,Commercial,Fireline,No,9425 N LAMAR BLVD,Install out side fire line to commercial bldg,0241160704,LOT 2 NORTHWEND PHS B SEC 1D,2016/01/14,2017/12/22,FRIDAY,2017,2018,Yes,Permit Center,Active,2018/06/25,,,,,,,,,,,,,,,,$10000.00,,,9425 N LAMAR BLVD,AUSTIN,TX,78753,4,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842776,11842776,30.36413625,-97.69594617,"(30.36413625, -97.69594617)"
BP,Building Permit,2017-159708 BP,R- 101 Single Family Houses,New,Yes,13501 METRIC BLVD UNIT 39,New 2story Condominium Residence with attached garage covered porch  CONDOMINIUM RESIDENCE,0264201401,,2017/12/12,2017/12/28,THURSDAY,2017,2018,Yes,Permit Center,Active,2018/06/26,,,,2199,,$110000.00,2,1,,,,,,,,,,,13501 METRIC BLVD UNIT 39,AUSTIN,TX,78727,7,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842770,11842770,30.42423727,-97.67912186,"(30.42423727, -97.67912186)"
BP,Building Permit,2017-159699 BP,R- 101 Single Family Houses,New,Yes,2016 WARELY LN,New 2  story Condominium Residence with attached garage and covered porches  CONDOMINIUM RESIDENCE,0309030401,,2017/12/05,2017/12/29,FRIDAY,2017,2018,Yes,Permit Center,Active,2018/06/27,,,,1948,,$150060.00,2,1,,,,,,,,,,,2016 WARELY LN,AUSTIN,TX,78741,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842758,11842758,30.2249749,-97.73912304,"(30.2249749, -97.73912304)"
BP,Building Permit,2017-159681 BP,R- 101 Single Family Houses,New,Yes,1404 WATERLOO SHORE LN,New 3  Story Condominium Residence with attached garage and roof deck CONDOMINIUM RESIDENCE,0304100201,,2017/12/07,2017/12/28,THURSDAY,2017,2018,Yes,Permit Center,Active,2018/06/26,,,,2445,,$455000.00,3,1,,,,,,,,,,,1404 WATERLOO SHORE LN,AUSTIN,TX,78741,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842737,11842737,30.23931954,-97.71877872,"(30.23931954, -97.71877872)"
BP,Building Permit,2017-159675 BP,R- 101 Single Family Houses,New,Yes,1402 WATERLOO SHORE LN,New 3  Story Condominium Residence with attached garage covered porch roof deck and patio  CONDOMINIUM RESIDENCE,0304100201,,2017/12/07,2017/12/29,FRIDAY,2017,2018,Yes,Permit Center,Active,2018/06/27,,,,2339,,$455000.00,3,1,,,,,,,,,,,1402 WATERLOO SHORE LN,AUSTIN,TX,78741,3,AUSTIN FULL PURPOSE,https://www.austintexas.gov/devreview/b_showpublicpermitfolderdetails.jsp?FolderRSN=11842728,11842728,30.23938748,-97.71873887,"(30.23938748, -97.71873887)"
